frame_number,id,xmin,ymin,width,height,visibility,class,confidence
3864,-1,975,338,34,107,1,1,0.872849
3865,-1,802,309,49,113,1,1,0.987605
3865,-1,903,502,59,115,1,1,0.948055
3865,-1,1053,426,56,126,1,1,0.9364669999999999
3865,-1,935,351,46,115,1,1,0.886231
3865,-1,966,348,42,102,1,1,0.776334
3866,-1,802,310,50,115,1,1,0.9823219999999999
3866,-1,903,503,59,120,1,1,0.9381919999999999
3866,-1,1055,427,57,124,1,1,0.929677
3866,-1,981,338,36,117,1,1,0.8252649999999999
3866,-1,942,354,50,94,1,1,0.7571559999999999
3867,-1,805,312,47,114,1,1,0.977726
3867,-1,1057,430,55,125,1,1,0.949986
3867,-1,982,339,38,118,1,1,0.9298109999999999
3867,-1,903,505,63,122,1,1,0.9292469999999999
3867,-1,940,351,45,107,1,1,0.708216
3868,-1,804,312,54,117,1,1,0.9710709999999999
3868,-1,903,510,65,118,1,1,0.9703809999999999
3868,-1,980,341,40,115,1,1,0.931075
3868,-1,1056,433,56,123,1,1,0.918642
3868,-1,941,355,46,103,1,1,0.802581
3869,-1,804,312,54,117,1,1,0.9737929999999999
3869,-1,903,510,65,119,1,1,0.971576
3869,-1,981,341,39,114,1,1,0.924022
3869,-1,1057,433,54,123,1,1,0.920083
3869,-1,941,356,46,102,1,1,0.794064
3870,-1,905,513,65,119,1,1,0.967738
3870,-1,985,342,38,115,1,1,0.9644579999999999
3870,-1,805,313,55,118,1,1,0.933207
3870,-1,1058,435,65,119,1,1,0.903504
3870,-1,944,357,43,103,1,1,0.80362
3871,-1,984,343,43,114,1,1,0.9692799999999999
3871,-1,907,515,63,117,1,1,0.9689129999999999
3871,-1,809,317,49,119,1,1,0.9573119999999999
3871,-1,1058,437,61,117,1,1,0.9011509999999999
3871,-1,942,360,45,122,1,1,0.8928079999999999
3872,-1,907,516,65,118,1,1,0.977394
3872,-1,988,344,42,114,1,1,0.974389
3872,-1,811,317,47,119,1,1,0.948156
3872,-1,943,362,45,117,1,1,0.8981089999999999
3872,-1,1064,440,51,106,1,1,0.781397
3873,-1,812,320,50,117,1,1,0.97807
3873,-1,987,344,47,114,1,1,0.976722
3873,-1,912,517,61,120,1,1,0.9731749999999999
3873,-1,1065,440,51,107,1,1,0.8375659999999999
3873,-1,943,363,44,113,1,1,0.81563
3874,-1,811,321,52,116,1,1,0.9829429999999999
3874,-1,987,344,49,116,1,1,0.978636
3874,-1,914,518,59,119,1,1,0.9707199999999999
3874,-1,945,363,43,115,1,1,0.8699319999999999
3874,-1,1066,443,59,97,1,1,0.827004
3875,-1,812,321,51,117,1,1,0.983533
3875,-1,988,344,48,116,1,1,0.977771
3875,-1,914,518,59,119,1,1,0.971455
3875,-1,945,364,43,114,1,1,0.857729
3875,-1,1066,443,59,94,1,1,0.8404659999999999
3876,-1,812,321,53,117,1,1,0.984926
3876,-1,987,346,53,115,1,1,0.973139
3876,-1,918,521,54,116,1,1,0.97254
3876,-1,946,364,43,114,1,1,0.922145
3876,-1,1069,446,57,112,1,1,0.675526
3877,-1,990,346,48,114,1,1,0.977919
3877,-1,818,321,48,116,1,1,0.9690289999999999
3877,-1,920,523,52,113,1,1,0.952905
3877,-1,950,366,41,113,1,1,0.9369139999999999
3877,-1,1070,446,56,113,1,1,0.844032
3877,-1,1058,-1,39,27,1,1,0.258021
3878,-1,818,323,52,115,1,1,0.978776
3878,-1,988,349,54,110,1,1,0.9752909999999999
3878,-1,922,523,48,113,1,1,0.9335629999999999
3878,-1,953,368,38,110,1,1,0.923609
3878,-1,1073,448,54,111,1,1,0.807187
3878,-1,1058,-1,40,27,1,1,0.263105
3879,-1,990,350,52,110,1,1,0.969263
3879,-1,821,325,51,113,1,1,0.9662139999999999
3879,-1,1075,450,52,109,1,1,0.940255
3879,-1,925,528,45,111,1,1,0.913308
3879,-1,955,370,40,110,1,1,0.908419
3879,-1,1058,-1,40,27,1,1,0.250808
3880,-1,990,352,52,109,1,1,0.969468
3880,-1,822,327,53,111,1,1,0.969182
3880,-1,1076,449,51,109,1,1,0.9479449999999999
3880,-1,957,370,39,111,1,1,0.93263
3880,-1,931,530,40,108,1,1,0.925018
3881,-1,822,326,53,112,1,1,0.972174
3881,-1,990,352,52,110,1,1,0.9716859999999999
3881,-1,1076,449,51,110,1,1,0.94985
3881,-1,957,370,39,112,1,1,0.9345479999999999
3881,-1,930,530,41,108,1,1,0.926839
3882,-1,823,327,56,112,1,1,0.9765339999999999
3882,-1,1076,452,49,107,1,1,0.9651529999999999
3882,-1,995,354,49,109,1,1,0.9604739999999999
3882,-1,957,372,42,109,1,1,0.9522189999999999
3882,-1,931,532,42,105,1,1,0.920816
3883,-1,824,329,57,112,1,1,0.982872
3883,-1,1078,456,47,106,1,1,0.9614119999999999
3883,-1,959,373,40,107,1,1,0.9370069999999999
3883,-1,995,354,48,111,1,1,0.931349
3883,-1,934,533,40,104,1,1,0.925051
3883,-1,1058,-1,39,27,1,1,0.272404
3884,-1,826,330,55,114,1,1,0.979663
3884,-1,961,374,41,104,1,1,0.955614
3884,-1,935,534,39,104,1,1,0.950133
3884,-1,1077,458,48,107,1,1,0.94902
3884,-1,998,357,47,111,1,1,0.9171199999999999
3885,-1,827,331,58,116,1,1,0.9766499999999999
3885,-1,961,374,44,107,1,1,0.959893
3885,-1,937,536,41,102,1,1,0.943396
3885,-1,1079,459,48,110,1,1,0.920106
3885,-1,998,359,48,117,1,1,0.88652
3886,-1,828,334,59,118,1,1,0.9828669999999999
3886,-1,963,376,44,107,1,1,0.968155
3886,-1,1003,363,45,113,1,1,0.950102
3886,-1,938,537,40,103,1,1,0.9012749999999999
3886,-1,1081,462,47,109,1,1,0.883026
3886,-1,1058,-1,39,27,1,1,0.252528
3887,-1,829,334,58,119,1,1,0.9821209999999999
3887,-1,963,376,44,108,1,1,0.967293
3887,-1,1004,363,44,113,1,1,0.9534499999999999
3887,-1,938,537,41,103,1,1,0.8885449999999999
3887,-1,1080,462,48,109,1,1,0.886737
3887,-1,1058,-1,39,28,1,1,0.255677
3888,-1,830,334,60,125,1,1,0.986501
3888,-1,962,378,46,108,1,1,0.962232
3888,-1,1003,363,48,116,1,1,0.95149
3888,-1,942,540,42,105,1,1,0.87293
3888,-1,1080,463,50,109,1,1,0.6747639999999999
3889,-1,832,335,57,130,1,1,0.982823
3889,-1,1008,364,42,114,1,1,0.9617209999999999
3889,-1,965,378,45,109,1,1,0.959514
3889,-1,942,541,43,112,1,1,0.9341379999999999
3889,-1,1086,466,48,117,1,1,0.733753
3890,-1,832,336,60,129,1,1,0.983637
3890,-1,960,376,60,114,1,1,0.911337
3890,-1,1007,365,48,118,1,1,0.890513
3890,-1,945,543,38,113,1,1,0.8751399999999999
3890,-1,1084,467,51,119,1,1,0.8487969999999999
3891,-1,831,341,64,123,1,1,0.985178
3891,-1,1086,468,50,119,1,1,0.936066
3891,-1,960,380,60,111,1,1,0.930377
3891,-1,1012,364,49,119,1,1,0.86835
3891,-1,944,542,40,116,1,1,0.828314
3891,-1,1058,-1,40,27,1,1,0.269814
3892,-1,830,342,66,126,1,1,0.988053
3892,-1,1087,469,50,118,1,1,0.9549439999999999
3892,-1,1014,366,48,117,1,1,0.942317
3892,-1,963,379,55,112,1,1,0.9330149999999999
3892,-1,944,546,42,117,1,1,0.892913
3893,-1,830,342,66,126,1,1,0.988236
3893,-1,1087,469,50,118,1,1,0.9604149999999999
3893,-1,963,380,56,111,1,1,0.946245
3893,-1,1015,365,46,118,1,1,0.944307
3893,-1,944,547,42,117,1,1,0.888776
3894,-1,832,344,65,128,1,1,0.988752
3894,-1,1088,471,52,115,1,1,0.9604999999999999
3894,-1,1017,365,45,118,1,1,0.958224
3894,-1,964,383,57,109,1,1,0.9110149999999999
3894,-1,944,550,41,97,1,1,0.824935
3894,-1,1004,379,42,101,1,1,0.315774
3894,-1,1058,-1,39,28,1,1,0.2547
3895,-1,836,345,61,128,1,1,0.987464
3895,-1,1090,471,51,115,1,1,0.969374
3895,-1,1016,367,48,116,1,1,0.965283
3895,-1,964,385,56,107,1,1,0.929785
3895,-1,946,552,38,90,1,1,0.7927649999999999
3896,-1,835,347,64,126,1,1,0.9874799999999999
3896,-1,1022,367,43,116,1,1,0.968163
3896,-1,1089,470,58,118,1,1,0.967591
3896,-1,949,554,41,87,1,1,0.8295939999999999
3896,-1,971,385,52,105,1,1,0.752914
3897,-1,992,390,41,109,1,1,0.974371
3897,-1,958,563,42,103,1,1,0.972749
3897,-1,1028,377,43,106,1,1,0.968698
3897,-1,1098,480,66,115,1,1,0.9410609999999999
3897,-1,845,354,52,118,1,1,0.921987
3898,-1,996,393,40,110,1,1,0.9585469999999999
3898,-1,1028,377,44,109,1,1,0.95732
3898,-1,957,567,43,100,1,1,0.954183
3898,-1,1100,484,65,119,1,1,0.9387249999999999
3898,-1,850,359,43,115,1,1,0.938562
3899,-1,995,394,41,110,1,1,0.961816
3899,-1,1029,377,43,109,1,1,0.953549
3899,-1,850,359,45,115,1,1,0.943626
3899,-1,1100,484,65,119,1,1,0.943338
3899,-1,957,567,43,101,1,1,0.9237639999999999
3900,-1,958,567,44,103,1,1,0.967128
3900,-1,853,361,48,112,1,1,0.965646
3900,-1,1101,484,70,129,1,1,0.9479839999999999
3900,-1,995,394,44,113,1,1,0.926804
3900,-1,1029,378,45,109,1,1,0.925878
3901,-1,1104,485,72,134,1,1,0.966397
3901,-1,854,362,48,111,1,1,0.9655699999999999
3901,-1,958,567,46,107,1,1,0.964745
3901,-1,999,394,40,111,1,1,0.8685579999999999
3901,-1,1033,377,43,113,1,1,0.8539319999999999
3901,-1,1057,-1,41,27,1,1,0.298944
3902,-1,857,364,49,109,1,1,0.977551
3902,-1,957,572,53,112,1,1,0.9420609999999999
3902,-1,1104,489,74,132,1,1,0.940755
3902,-1,1038,384,41,111,1,1,0.938508
3902,-1,1004,402,40,98,1,1,0.771195
3902,-1,1057,-1,41,26,1,1,0.254824
3903,-1,857,364,48,110,1,1,0.978267
3903,-1,1038,383,41,113,1,1,0.945206
3903,-1,1105,490,74,132,1,1,0.941394
3903,-1,957,572,53,111,1,1,0.937847
3903,-1,1003,401,40,101,1,1,0.773936
3903,-1,1057,-1,41,27,1,1,0.263027
3904,-1,858,363,50,114,1,1,0.9748709999999999
3904,-1,1040,383,45,115,1,1,0.956955
3904,-1,958,572,53,117,1,1,0.946596
3904,-1,1106,492,73,132,1,1,0.933367
3904,-1,1004,403,41,99,1,1,0.830538
3904,-1,1057,-1,41,27,1,1,0.26141
3905,-1,858,364,50,113,1,1,0.973974
3905,-1,1039,383,45,114,1,1,0.954862
3905,-1,957,572,54,117,1,1,0.945707
3905,-1,1106,492,73,132,1,1,0.932402
3905,-1,1004,404,40,98,1,1,0.824778
3905,-1,1057,-1,42,27,1,1,0.271551
3906,-1,858,365,52,113,1,1,0.9525199999999999
3906,-1,1043,388,41,107,1,1,0.9499
3906,-1,958,574,59,118,1,1,0.9458409999999999
3906,-1,1105,494,69,133,1,1,0.933288
3906,-1,1004,405,43,120,1,1,0.783404
3906,-1,1057,-1,41,27,1,1,0.28989899999999996
3907,-1,956,578,68,114,1,1,0.948236
3907,-1,858,367,51,112,1,1,0.9419839999999999
3907,-1,1110,495,71,132,1,1,0.9166019999999999
3907,-1,1043,387,50,110,1,1,0.8771519999999999
3907,-1,1006,409,42,110,1,1,0.720712
3908,-1,954,580,69,113,1,1,0.9513339999999999
3908,-1,862,370,54,115,1,1,0.947089
3908,-1,1107,498,77,128,1,1,0.913291
3908,-1,1051,387,45,112,1,1,0.834803
3908,-1,1009,410,42,111,1,1,0.833742
3908,-1,1058,-1,40,27,1,1,0.257895
3909,-1,863,371,51,115,1,1,0.962453
3909,-1,957,583,66,110,1,1,0.9473699999999999
3909,-1,1049,384,50,118,1,1,0.917376
3909,-1,1111,500,79,128,1,1,0.8855259999999999
3909,-1,1008,410,45,114,1,1,0.832276
3910,-1,865,373,50,116,1,1,0.973115
3910,-1,1052,384,47,115,1,1,0.9447099999999999
3910,-1,957,586,69,106,1,1,0.9244559999999999
3910,-1,1110,502,76,127,1,1,0.8997449999999999
3910,-1,1016,412,43,111,1,1,0.695534
3911,-1,865,372,50,117,1,1,0.9802409999999999
3911,-1,1052,384,47,115,1,1,0.9521029999999999
3911,-1,957,585,68,106,1,1,0.9261229999999999
3911,-1,1111,501,74,127,1,1,0.9070929999999999
3911,-1,1016,412,42,108,1,1,0.694305
3912,-1,867,373,45,117,1,1,0.973112
3912,-1,1053,386,48,115,1,1,0.944098
3912,-1,961,585,66,113,1,1,0.9371579999999999
3912,-1,1114,503,77,125,1,1,0.763137
3912,-1,1011,414,41,114,1,1,0.719413
3913,-1,867,373,48,118,1,1,0.9745309999999999
3913,-1,963,587,63,112,1,1,0.9680679999999999
3913,-1,1055,388,47,113,1,1,0.958795
3913,-1,1014,412,48,113,1,1,0.821056
3913,-1,1121,504,60,123,1,1,0.790685
3914,-1,867,374,48,117,1,1,0.971981
3914,-1,1056,388,46,115,1,1,0.945854
3914,-1,967,588,59,114,1,1,0.94421
3914,-1,1019,415,40,109,1,1,0.912759
3914,-1,1121,507,67,120,1,1,0.765305
3914,-1,1058,-1,40,27,1,1,0.26494999999999996
3915,-1,871,375,49,117,1,1,0.961448
3915,-1,1056,391,47,111,1,1,0.9546049999999999
3915,-1,972,590,53,112,1,1,0.9203509999999999
3915,-1,1020,416,40,112,1,1,0.88274
3915,-1,1125,508,64,118,1,1,0.8649209999999999
3916,-1,877,375,43,116,1,1,0.9635499999999999
3916,-1,1059,393,44,112,1,1,0.9514499999999999
3916,-1,978,595,46,106,1,1,0.9332689999999999
3916,-1,1022,415,40,112,1,1,0.914681
3916,-1,1132,509,59,112,1,1,0.867761
3916,-1,1059,-1,39,27,1,1,0.26495599999999997
3917,-1,877,375,43,116,1,1,0.9663189999999999
3917,-1,1059,393,44,112,1,1,0.952233
3917,-1,978,595,46,106,1,1,0.9342849999999999
3917,-1,1022,415,40,111,1,1,0.911372
3917,-1,1132,509,59,112,1,1,0.8609439999999999
3917,-1,1059,-1,39,27,1,1,0.29538
3918,-1,876,377,51,115,1,1,0.968729
3918,-1,1133,513,64,107,1,1,0.9476009999999999
3918,-1,982,593,42,108,1,1,0.936379
3918,-1,1062,394,40,116,1,1,0.936006
3918,-1,1022,417,42,106,1,1,0.9106879999999999
3918,-1,1058,-1,40,28,1,1,0.328908
3919,-1,1133,513,62,112,1,1,0.965893
3919,-1,879,380,52,111,1,1,0.957961
3919,-1,985,597,40,103,1,1,0.9411879999999999
3919,-1,1023,418,42,104,1,1,0.9142399999999999
3919,-1,1060,395,42,116,1,1,0.8951819999999999
3919,-1,1058,-1,40,28,1,1,0.392262
3920,-1,878,381,55,111,1,1,0.98417
3920,-1,1139,516,58,112,1,1,0.9689319999999999
3920,-1,1026,419,40,106,1,1,0.9492299999999999
3920,-1,988,597,38,103,1,1,0.9488289999999999
3920,-1,1066,397,37,113,1,1,0.926433
3920,-1,1058,-1,39,28,1,1,0.377841
3921,-1,881,382,54,112,1,1,0.9839479999999999
3921,-1,1140,519,57,114,1,1,0.9564779999999999
3921,-1,989,599,39,102,1,1,0.9439
3921,-1,1027,420,41,107,1,1,0.923464
3921,-1,1063,399,43,121,1,1,0.792951
3921,-1,1058,-1,39,28,1,1,0.333265
3922,-1,882,384,56,112,1,1,0.977889
3922,-1,991,599,41,101,1,1,0.9508669999999999
3922,-1,1028,421,45,107,1,1,0.948214
3922,-1,1140,519,57,115,1,1,0.9394279999999999
3922,-1,1067,400,41,121,1,1,0.909014
3922,-1,1058,-1,39,28,1,1,0.357052
3923,-1,883,385,51,109,1,1,0.973324
3923,-1,992,599,40,101,1,1,0.945414
3923,-1,1028,421,45,107,1,1,0.9436469999999999
3923,-1,1140,519,57,116,1,1,0.94212
3923,-1,1068,400,40,121,1,1,0.8989619999999999
3923,-1,1058,-1,40,28,1,1,0.35158
3924,-1,884,384,59,118,1,1,0.985139
3924,-1,994,601,39,100,1,1,0.9655159999999999
3924,-1,1066,402,44,120,1,1,0.9587
3924,-1,1140,521,59,116,1,1,0.9291269999999999
3924,-1,1029,421,45,108,1,1,0.8712439999999999
3924,-1,1058,-1,39,28,1,1,0.395329
3925,-1,884,385,64,122,1,1,0.988012
3925,-1,994,602,38,103,1,1,0.9555389999999999
3925,-1,1027,417,58,117,1,1,0.940359
3925,-1,1069,402,43,119,1,1,0.9350919999999999
3925,-1,1143,525,57,116,1,1,0.892401
3925,-1,1058,-1,39,27,1,1,0.305892
3926,-1,885,387,63,124,1,1,0.992625
3926,-1,996,603,38,104,1,1,0.9734959999999999
3926,-1,1070,404,42,118,1,1,0.94389
3926,-1,1029,416,59,118,1,1,0.9404349999999999
3926,-1,1144,525,57,119,1,1,0.906011
3926,-1,1058,-1,39,27,1,1,0.34625999999999996
3927,-1,887,389,63,126,1,1,0.992157
3927,-1,996,606,41,102,1,1,0.977984
3927,-1,1074,405,40,115,1,1,0.965536
3927,-1,1147,526,54,120,1,1,0.930854
3927,-1,1029,418,57,117,1,1,0.89306
3927,-1,1058,-1,39,27,1,1,0.333236
3928,-1,888,390,63,129,1,1,0.982274
3928,-1,996,607,43,104,1,1,0.969464
3928,-1,1076,406,43,115,1,1,0.943581
3928,-1,1149,528,54,116,1,1,0.931114
3928,-1,1029,428,57,108,1,1,0.874161
3928,-1,1058,-1,41,27,1,1,0.31405299999999997
3929,-1,888,390,63,128,1,1,0.9830409999999999
3929,-1,996,608,43,103,1,1,0.969252
3929,-1,1076,405,43,115,1,1,0.9501219999999999
3929,-1,1149,529,54,115,1,1,0.9350229999999999
3929,-1,1029,417,61,119,1,1,0.875281
3929,-1,1058,-1,41,27,1,1,0.3011
3930,-1,889,392,62,126,1,1,0.975974
3930,-1,994,610,50,104,1,1,0.9317449999999999
3930,-1,1152,530,52,113,1,1,0.9243629999999999
3930,-1,1075,405,48,118,1,1,0.921712
3930,-1,1028,415,66,122,1,1,0.9032899999999999
3930,-1,1058,-1,41,27,1,1,0.286387
3931,-1,890,394,63,130,1,1,0.976223
3931,-1,1148,531,59,112,1,1,0.929437
3931,-1,1075,406,49,116,1,1,0.902797
3931,-1,994,611,52,102,1,1,0.892245
3931,-1,1045,410,67,122,1,1,0.725174
3931,-1,1033,430,54,105,1,1,0.54416
3931,-1,1058,-1,40,28,1,1,0.33081499999999997
3932,-1,895,397,59,128,1,1,0.9854839999999999
3932,-1,1143,532,67,110,1,1,0.910809
3932,-1,992,612,64,113,1,1,0.8887879999999999
3932,-1,1071,417,57,106,1,1,0.761566
3932,-1,1043,432,48,100,1,1,0.646381
3932,-1,1059,-1,40,27,1,1,0.281231
3932,-1,1875,285,47,62,1,1,0.256564
3933,-1,894,398,61,127,1,1,0.9884879999999999
3933,-1,1143,532,68,111,1,1,0.904176
3933,-1,997,615,55,108,1,1,0.883937
3933,-1,1063,425,54,94,1,1,0.759674
3933,-1,1088,408,44,110,1,1,0.652459
3933,-1,1875,289,45,57,1,1,0.435146
3933,-1,1050,432,46,98,1,1,0.418525
3933,-1,1059,-1,40,27,1,1,0.264217
3934,-1,898,401,57,125,1,1,0.984556
3934,-1,1144,534,69,110,1,1,0.902454
3934,-1,996,616,57,110,1,1,0.9018579999999999
3934,-1,1063,425,56,95,1,1,0.7315999999999999
3934,-1,1089,408,45,111,1,1,0.652709
3934,-1,1051,432,48,97,1,1,0.44844399999999995
3934,-1,1059,-1,40,27,1,1,0.27127
3935,-1,898,400,57,125,1,1,0.983215
3935,-1,1144,533,69,111,1,1,0.8949459999999999
3935,-1,996,617,56,110,1,1,0.8949159999999999
3935,-1,1063,426,55,93,1,1,0.730279
3935,-1,1089,408,45,111,1,1,0.694933
3935,-1,1051,433,46,95,1,1,0.45286
3936,-1,899,402,57,124,1,1,0.987239
3936,-1,998,617,57,110,1,1,0.930256
3936,-1,1146,535,67,111,1,1,0.877625
3936,-1,1088,411,47,106,1,1,0.777744
3936,-1,1053,435,45,92,1,1,0.7596529999999999
3936,-1,1069,429,55,89,1,1,0.6292639999999999
3936,-1,1874,217,48,132,1,1,0.469298
3937,-1,903,402,52,124,1,1,0.966576
3937,-1,1156,535,58,111,1,1,0.904496
3937,-1,1059,437,40,91,1,1,0.865105
3937,-1,998,618,62,108,1,1,0.820079
3937,-1,1873,251,48,96,1,1,0.7466309999999999
3937,-1,1091,411,43,104,1,1,0.708081
3937,-1,1069,430,48,89,1,1,0.44251999999999997
3937,-1,1059,-1,39,28,1,1,0.25782299999999997
3938,-1,904,402,51,123,1,1,0.9788629999999999
3938,-1,1158,539,60,111,1,1,0.95573
3938,-1,1061,435,42,94,1,1,0.7929299999999999
3938,-1,1870,248,51,101,1,1,0.762682
3938,-1,1000,616,61,112,1,1,0.743703
3938,-1,1090,415,44,102,1,1,0.684379
3938,-1,1071,430,51,89,1,1,0.581552
3938,-1,1059,-1,38,28,1,1,0.297216
3939,-1,906,406,51,121,1,1,0.9828659999999999
3939,-1,1161,539,58,115,1,1,0.966642
3939,-1,1017,619,44,110,1,1,0.914071
3939,-1,1090,414,44,106,1,1,0.820013
3939,-1,1063,434,38,105,1,1,0.8178559999999999
3939,-1,1861,242,60,107,1,1,0.804269
3939,-1,1070,426,50,94,1,1,0.441183
3939,-1,1059,-1,38,28,1,1,0.288694
3940,-1,908,408,47,117,1,1,0.9811979999999999
3940,-1,1166,539,56,124,1,1,0.94114
3940,-1,1024,618,40,110,1,1,0.9334479999999999
3940,-1,1093,416,43,103,1,1,0.885641
3940,-1,1851,242,70,105,1,1,0.8346979999999999
3940,-1,1065,435,37,106,1,1,0.786038
3940,-1,1071,433,39,82,1,1,0.269386
3940,-1,1059,-1,37,27,1,1,0.26437499999999997
3941,-1,908,408,47,117,1,1,0.981178
3941,-1,1166,539,56,124,1,1,0.9334629999999999
3941,-1,1024,619,40,110,1,1,0.9330379999999999
3941,-1,1093,416,43,103,1,1,0.883848
3941,-1,1851,243,70,104,1,1,0.839537
3941,-1,1065,435,37,106,1,1,0.781349
3941,-1,1071,433,39,82,1,1,0.271877
3942,-1,908,407,49,118,1,1,0.977165
3942,-1,1025,619,42,109,1,1,0.948004
3942,-1,1167,542,57,129,1,1,0.9411269999999999
3942,-1,1065,437,41,103,1,1,0.8115319999999999
3942,-1,1095,417,40,106,1,1,0.7874909999999999
3942,-1,1846,230,77,114,1,1,0.7179209999999999
3943,-1,912,411,49,115,1,1,0.979966
3943,-1,1168,544,57,132,1,1,0.94078
3943,-1,1098,418,40,109,1,1,0.8993629999999999
3943,-1,1027,619,42,113,1,1,0.893898
3943,-1,1067,443,40,92,1,1,0.774291
3943,-1,1842,232,81,111,1,1,0.697727
3944,-1,923,426,56,114,1,1,0.981085
3944,-1,1034,629,69,105,1,1,0.912407
3944,-1,1185,563,57,126,1,1,0.838438
3944,-1,1831,238,83,103,1,1,0.814766
3944,-1,1110,425,48,111,1,1,0.794634
3944,-1,1083,458,41,74,1,1,0.464018
3944,-1,1059,-1,38,28,1,1,0.25093
3945,-1,924,430,56,112,1,1,0.971904
3945,-1,1035,631,69,109,1,1,0.945226
3945,-1,1189,564,56,124,1,1,0.8709119999999999
3945,-1,1113,433,43,100,1,1,0.71922
3945,-1,1830,235,81,107,1,1,0.58883
3945,-1,1081,458,43,97,1,1,0.484544
3946,-1,1036,633,70,107,1,1,0.956108
3946,-1,925,430,55,112,1,1,0.955486
3946,-1,1191,565,55,123,1,1,0.7605299999999999
3946,-1,1821,236,88,107,1,1,0.742611
3946,-1,1111,441,45,93,1,1,0.568075
3946,-1,1083,458,42,102,1,1,0.450326
3946,-1,1123,426,36,90,1,1,0.36630199999999996
3947,-1,926,429,54,112,1,1,0.956472
3947,-1,1037,633,70,106,1,1,0.9553069999999999
3947,-1,1191,565,55,124,1,1,0.708461
3947,-1,1820,237,87,105,1,1,0.700097
3947,-1,1108,441,47,93,1,1,0.57828
3947,-1,1084,458,41,102,1,1,0.429575
3947,-1,1123,426,36,89,1,1,0.359193
3947,-1,1059,-1,38,27,1,1,0.25837299999999996
3948,-1,1039,634,69,105,1,1,0.964012
3948,-1,930,431,52,109,1,1,0.892137
3948,-1,1196,568,53,91,1,1,0.7322139999999999
3948,-1,1813,236,91,105,1,1,0.7167129999999999
3948,-1,1085,458,59,100,1,1,0.573963
3948,-1,1110,441,49,96,1,1,0.49819199999999997
3948,-1,1121,428,41,81,1,1,0.32192699999999996
3949,-1,1039,636,74,100,1,1,0.9512729999999999
3949,-1,941,432,42,111,1,1,0.9175409999999999
3949,-1,1803,237,99,104,1,1,0.840132
3949,-1,1086,456,56,103,1,1,0.724221
3949,-1,1196,569,56,117,1,1,0.708751
3949,-1,1110,443,52,97,1,1,0.5320349999999999
3949,-1,1130,426,34,90,1,1,0.252061
3950,-1,942,434,42,110,1,1,0.937368
3950,-1,1042,638,73,98,1,1,0.9072819999999999
3950,-1,1793,238,100,101,1,1,0.756776
3950,-1,1196,570,62,119,1,1,0.73486
3950,-1,1087,464,54,92,1,1,0.5864539999999999
3950,-1,1118,427,54,114,1,1,0.5583199999999999
3951,-1,944,434,44,110,1,1,0.9684929999999999
3951,-1,1038,640,72,93,1,1,0.8998109999999999
3951,-1,1198,572,62,112,1,1,0.8462339999999999
3951,-1,1788,242,104,102,1,1,0.817834
3951,-1,1089,459,53,102,1,1,0.692734
3951,-1,1127,429,41,113,1,1,0.681006
3952,-1,943,433,50,111,1,1,0.969996
3952,-1,1037,640,75,94,1,1,0.9402689999999999
3952,-1,1200,573,62,113,1,1,0.9379909999999999
3952,-1,1786,243,104,101,1,1,0.8955259999999999
3952,-1,1129,430,43,114,1,1,0.879652
3952,-1,1091,461,45,100,1,1,0.7226889999999999
3952,-1,1058,-1,40,28,1,1,0.28978899999999996
3953,-1,944,431,49,112,1,1,0.9681609999999999
3953,-1,1037,640,75,94,1,1,0.9402729999999999
3953,-1,1200,573,62,113,1,1,0.9363849999999999
3953,-1,1129,430,43,113,1,1,0.873749
3953,-1,1785,242,105,102,1,1,0.871722
3953,-1,1091,462,45,99,1,1,0.718112
3953,-1,1057,-1,40,28,1,1,0.32036
3954,-1,942,434,56,111,1,1,0.9832139999999999
3954,-1,1127,432,49,113,1,1,0.917925
3954,-1,1781,237,101,104,1,1,0.9134939999999999
3954,-1,1203,576,61,116,1,1,0.909415
3954,-1,1091,465,46,98,1,1,0.848784
3954,-1,1050,639,58,89,1,1,0.7646069999999999
3954,-1,1057,-1,40,28,1,1,0.326032
3955,-1,948,435,51,108,1,1,0.9743179999999999
3955,-1,1202,578,62,115,1,1,0.9118529999999999
3955,-1,1132,433,45,117,1,1,0.889133
3955,-1,1777,236,102,106,1,1,0.868571
3955,-1,1069,642,44,92,1,1,0.850872
3955,-1,1093,465,47,100,1,1,0.805457
3955,-1,1057,-1,40,29,1,1,0.334644
3956,-1,948,437,57,112,1,1,0.9820679999999999
3956,-1,1077,643,37,93,1,1,0.932815
3956,-1,1202,579,66,119,1,1,0.8987259999999999
3956,-1,1772,239,107,100,1,1,0.897115
3956,-1,1130,436,53,116,1,1,0.8383579999999999
3956,-1,1091,458,62,108,1,1,0.677524
3956,-1,1058,-1,40,29,1,1,0.312606
3957,-1,950,440,60,113,1,1,0.969591
3957,-1,1081,643,37,95,1,1,0.9559799999999999
3957,-1,1200,581,72,119,1,1,0.9112009999999999
3957,-1,1772,238,105,102,1,1,0.903764
3957,-1,1133,437,51,116,1,1,0.784789
3957,-1,1092,459,66,108,1,1,0.6927989999999999
3957,-1,1058,-1,39,29,1,1,0.314092
3958,-1,954,442,57,118,1,1,0.9731909999999999
3958,-1,1085,641,35,96,1,1,0.935101
3958,-1,1774,237,100,103,1,1,0.9294209999999999
3958,-1,1202,584,67,119,1,1,0.869435
3958,-1,1096,457,73,117,1,1,0.800454
