frame_number,id,xmin,ymin,width,height,visibility,class,confidence
3087,-1,994,-1,34,24,1,1,0.548439
3088,-1,1189,749,91,216,1,1,0.9820369999999999
3088,-1,667,32,58,136,1,1,0.966552
3088,-1,956,-1,56,69,1,1,0.8599319999999999
3088,-1,995,-1,33,24,1,1,0.476882
3089,-1,658,34,65,137,1,1,0.947363
3089,-1,957,-1,53,70,1,1,0.890497
3089,-1,1192,746,91,216,1,1,0.8784989999999999
3089,-1,996,0,31,23,1,1,0.578912
3090,-1,647,36,77,134,1,1,0.973865
3090,-1,957,-1,54,70,1,1,0.867126
3090,-1,1187,760,101,205,1,1,0.745463
3090,-1,997,-1,31,23,1,1,0.555708
3091,-1,647,35,76,135,1,1,0.9764029999999999
3091,-1,956,-1,58,70,1,1,0.8521289999999999
3091,-1,1187,759,99,205,1,1,0.798986
3091,-1,997,-1,32,23,1,1,0.49976299999999996
3092,-1,645,39,75,129,1,1,0.97776
3092,-1,1175,743,100,221,1,1,0.956039
3092,-1,957,-1,63,71,1,1,0.8685069999999999
3092,-1,996,-1,33,22,1,1,0.456458
3093,-1,1169,739,99,222,1,1,0.981653
3093,-1,643,40,73,128,1,1,0.97769
3093,-1,956,-1,60,70,1,1,0.769664
3093,-1,999,-1,30,23,1,1,0.5813459999999999
3094,-1,1158,736,108,228,1,1,0.9815569999999999
3094,-1,640,42,74,128,1,1,0.978321
3094,-1,957,-1,62,70,1,1,0.8657349999999999
3094,-1,998,0,32,22,1,1,0.49928
3095,-1,632,47,78,124,1,1,0.975088
3095,-1,1156,738,103,225,1,1,0.9697549999999999
3095,-1,957,-1,55,70,1,1,0.7741509999999999
3095,-1,999,-1,32,23,1,1,0.514743
3096,-1,1144,735,114,229,1,1,0.9773489999999999
3096,-1,632,47,76,124,1,1,0.972304
3096,-1,957,-1,55,71,1,1,0.7495569999999999
3096,-1,999,-1,33,22,1,1,0.512944
3097,-1,1145,735,113,229,1,1,0.9772949999999999
3097,-1,632,47,76,124,1,1,0.969625
3097,-1,958,-1,53,70,1,1,0.7340169999999999
3097,-1,1000,-1,32,22,1,1,0.524367
3098,-1,1138,730,119,235,1,1,0.9660709999999999
3098,-1,634,46,70,126,1,1,0.964526
3098,-1,957,-1,58,70,1,1,0.568442
3098,-1,1000,-1,34,21,1,1,0.475487
3099,-1,1140,731,113,231,1,1,0.9627209999999999
3099,-1,633,46,69,129,1,1,0.9368259999999999
3099,-1,958,-1,56,70,1,1,0.620018
3099,-1,999,-1,37,21,1,1,0.45893799999999996
3100,-1,1142,731,109,227,1,1,0.9343859999999999
3100,-1,636,46,62,128,1,1,0.8908459999999999
3100,-1,957,-1,60,70,1,1,0.484131
3100,-1,998,-1,37,21,1,1,0.35730999999999996
3101,-1,628,49,64,127,1,1,0.941136
3101,-1,1134,728,117,230,1,1,0.901597
3101,-1,957,-1,51,71,1,1,0.545439
3101,-1,1000,-1,33,22,1,1,0.473398
3102,-1,629,49,61,126,1,1,0.9480759999999999
3102,-1,1130,726,127,221,1,1,0.8342959999999999
3102,-1,959,-2,50,71,1,1,0.521197
3102,-1,1001,-1,31,22,1,1,0.432759
3103,-1,630,48,60,128,1,1,0.948012
3103,-1,1132,728,114,214,1,1,0.7144929999999999
3103,-1,959,-1,47,71,1,1,0.604042
3103,-1,1004,-1,28,21,1,1,0.5430309999999999
3104,-1,632,47,52,129,1,1,0.96581
3104,-1,1121,722,107,207,1,1,0.7875329999999999
3104,-1,960,-1,42,70,1,1,0.585089
3104,-1,1002,-1,31,24,1,1,0.507394
3105,-1,628,49,53,130,1,1,0.959939
3105,-1,1123,715,99,215,1,1,0.8187629999999999
3105,-1,959,-1,46,70,1,1,0.512247
3105,-1,999,-1,35,21,1,1,0.439507
3106,-1,627,49,54,130,1,1,0.9687079999999999
3106,-1,1125,717,90,218,1,1,0.816198
3106,-1,1002,-1,30,18,1,1,0.49387899999999996
3106,-1,960,-1,41,71,1,1,0.411747
3107,-1,621,53,58,128,1,1,0.974861
3107,-1,1123,712,89,211,1,1,0.958306
3107,-1,1002,-1,34,19,1,1,0.502203
3107,-1,960,-1,40,70,1,1,0.41939699999999996
3108,-1,617,53,60,131,1,1,0.9768749999999999
3108,-1,1121,709,91,217,1,1,0.968513
3109,-1,616,52,60,132,1,1,0.977281
3109,-1,1121,708,90,216,1,1,0.963471
3110,-1,1005,-1,34,16,1,1,0.314029
3110,-1,1117,707,91,213,1,1,0.98547
3110,-1,613,54,62,131,1,1,0.976208
3110,-1,961,0,35,70,1,1,0.30572699999999997
3111,-1,1111,703,93,215,1,1,0.9875339999999999
3111,-1,611,58,61,125,1,1,0.973053
3111,-1,1002,-1,39,16,1,1,0.43897899999999995
3111,-1,960,-1,40,71,1,1,0.30114399999999997
3112,-1,1099,702,103,214,1,1,0.9910289999999999
3112,-1,610,57,59,127,1,1,0.960526
3112,-1,960,-1,42,71,1,1,0.469047
3112,-1,1002,-1,41,16,1,1,0.332835
3113,-1,1083,701,115,215,1,1,0.9887539999999999
3113,-1,604,60,62,124,1,1,0.913315
3113,-1,959,-1,46,71,1,1,0.42045099999999996
3113,-1,1002,-1,44,16,1,1,0.360544
3114,-1,1076,699,112,212,1,1,0.9774799999999999
3114,-1,603,60,60,125,1,1,0.9484819999999999
3114,-1,960,-1,42,71,1,1,0.45603
3115,-1,1077,699,111,213,1,1,0.9789359999999999
3115,-1,604,59,59,125,1,1,0.953546
3115,-1,960,-1,41,71,1,1,0.49539
3116,-1,1072,699,113,217,1,1,0.985586
3116,-1,600,60,62,126,1,1,0.92465
3116,-1,960,-1,39,71,1,1,0.528744
3116,-1,1005,-1,38,13,1,1,0.283578
3117,-1,1070,700,112,215,1,1,0.985146
3117,-1,597,60,58,125,1,1,0.9214739999999999
3117,-1,961,-1,39,71,1,1,0.38272999999999996
3118,-1,1071,699,108,211,1,1,0.988794
3118,-1,595,61,55,131,1,1,0.93418
3118,-1,1004,-1,35,12,1,1,0.32275699999999996
3118,-1,959,-1,39,71,1,1,0.268932
3119,-1,1072,697,103,212,1,1,0.9871439999999999
3119,-1,589,62,57,130,1,1,0.944676
3119,-1,959,-1,40,71,1,1,0.38531299999999996
3119,-1,1003,-1,36,13,1,1,0.302475
3120,-1,1069,695,105,213,1,1,0.9898779999999999
3120,-1,584,59,59,127,1,1,0.896291
3120,-1,1003,-1,37,13,1,1,0.298643
3120,-1,959,-1,42,71,1,1,0.276706
3121,-1,1071,694,104,214,1,1,0.989833
3121,-1,585,62,56,129,1,1,0.9051279999999999
3121,-1,960,-1,40,71,1,1,0.282433
3121,-1,1003,-1,36,13,1,1,0.26372999999999996
3122,-1,1069,690,99,204,1,1,0.9709519999999999
3122,-1,579,63,61,130,1,1,0.9686779999999999
3123,-1,1073,688,91,196,1,1,0.980551
3123,-1,574,62,66,133,1,1,0.963213
3124,-1,1072,685,89,196,1,1,0.9869669999999999
3124,-1,564,63,76,136,1,1,0.974939
3125,-1,1070,680,87,203,1,1,0.9778779999999999
3125,-1,554,64,84,135,1,1,0.977656
3125,-1,959,-1,38,71,1,1,0.274111
3126,-1,1067,677,90,202,1,1,0.965096
3126,-1,553,66,82,133,1,1,0.9424269999999999
3126,-1,961,-1,36,70,1,1,0.6577219999999999
3126,-1,1024,-1,44,10,1,1,0.283603
3127,-1,1067,677,90,203,1,1,0.971356
3127,-1,554,66,81,134,1,1,0.9406249999999999
3127,-1,960,-1,37,70,1,1,0.616427
3127,-1,1023,-1,44,10,1,1,0.256947
3128,-1,1062,677,85,205,1,1,0.9383539999999999
3128,-1,541,67,92,135,1,1,0.8880939999999999
3128,-1,960,-1,37,71,1,1,0.561222
3128,-1,1028,-1,37,10,1,1,0.306583
3129,-1,1050,669,100,211,1,1,0.9529799999999999
3129,-1,536,67,92,135,1,1,0.9080619999999999
3129,-1,961,-1,36,71,1,1,0.488961
3130,-1,1050,667,96,212,1,1,0.97646
3130,-1,533,69,92,135,1,1,0.899002
3130,-1,960,-1,36,71,1,1,0.444619
3130,-1,1026,-1,38,11,1,1,0.286108
3131,-1,1045,666,96,213,1,1,0.988767
3131,-1,530,70,92,133,1,1,0.9485389999999999
3131,-1,961,-1,35,71,1,1,0.324822
3131,-1,1030,-1,35,8,1,1,0.262445
3132,-1,1041,663,101,219,1,1,0.987676
3132,-1,540,70,79,133,1,1,0.9399879999999999
3132,-1,961,-1,35,71,1,1,0.385159
3133,-1,1041,663,99,219,1,1,0.987761
3133,-1,537,69,83,134,1,1,0.951054
3133,-1,961,-1,35,71,1,1,0.47747799999999996
3133,-1,1034,-1,32,8,1,1,0.27546899999999996
3134,-1,1037,661,104,222,1,1,0.989957
3134,-1,535,72,80,131,1,1,0.95534
3134,-1,961,-2,36,72,1,1,0.41078499999999996
3135,-1,999,619,106,212,1,1,0.991203
3135,-1,509,97,52,127,1,1,0.938481
3136,-1,1004,618,97,211,1,1,0.990918
3136,-1,507,96,53,128,1,1,0.923157
3137,-1,1003,617,98,208,1,1,0.992108
3137,-1,501,97,54,129,1,1,0.9111889999999999
3138,-1,1001,615,96,205,1,1,0.993185
3138,-1,495,93,60,136,1,1,0.919414
3139,-1,1001,615,96,204,1,1,0.992926
3139,-1,495,96,59,133,1,1,0.8936649999999999
3140,-1,1001,612,94,203,1,1,0.990046
3140,-1,489,97,65,131,1,1,0.797341
3140,-1,1760,1018,140,63,1,1,0.256865
3141,-1,1001,610,94,200,1,1,0.985769
3141,-1,497,104,51,129,1,1,0.8390179999999999
3142,-1,999,608,93,185,1,1,0.9939349999999999
3142,-1,474,104,77,132,1,1,0.816247
3143,-1,998,605,92,184,1,1,0.993655
3143,-1,468,104,83,132,1,1,0.8622909999999999
3144,-1,997,603,89,185,1,1,0.993678
3144,-1,466,104,83,134,1,1,0.9270079999999999
3145,-1,997,603,89,184,1,1,0.9933369999999999
3145,-1,466,105,83,134,1,1,0.933908
3146,-1,994,598,91,188,1,1,0.992628
3146,-1,475,108,71,131,1,1,0.9309839999999999
3147,-1,995,595,89,189,1,1,0.9929619999999999
3147,-1,461,106,86,136,1,1,0.9474859999999999
3148,-1,996,592,88,191,1,1,0.9922909999999999
3148,-1,468,111,74,130,1,1,0.914744
3149,-1,993,589,90,194,1,1,0.989266
3149,-1,460,110,78,132,1,1,0.956305
3150,-1,993,587,89,195,1,1,0.98881
3150,-1,463,112,73,129,1,1,0.9382619999999999
3151,-1,959,-1,39,72,1,1,0.255914
3152,-1,960,-1,39,72,1,1,0.30534
3153,-1,960,-1,39,72,1,1,0.33278399999999997
3154,-1,959,-1,40,72,1,1,0.35908599999999996
3155,-1,960,-1,40,71,1,1,0.291606
3156,-1,960,-1,40,71,1,1,0.330241
3157,-1,960,-1,39,71,1,1,0.255637
3158,-1,960,-1,40,71,1,1,0.251814
3159,-1,960,-1,39,71,1,1,0.272735
3160,-1,960,-1,39,71,1,1,0.281975
3161,-1,960,-1,39,71,1,1,0.343929
3162,-1,960,-1,38,71,1,1,0.291494
3163,-1,960,-1,39,71,1,1,0.281586
3164,-1,960,-1,39,71,1,1,0.28701
3165,-1,960,-1,39,71,1,1,0.297543
3166,-1,960,-1,39,71,1,1,0.35778699999999997
3167,-1,959,-1,40,71,1,1,0.257216
3168,-1,959,-1,40,71,1,1,0.255867
3169,-1,959,-1,42,71,1,1,0.305064
3178,-1,959,-1,40,71,1,1,0.27796299999999996
3180,-1,959,-1,39,71,1,1,0.264189
3265,-1,961,-1,37,71,1,1,0.288414
3266,-1,961,-1,37,71,1,1,0.268602
3268,-1,960,-1,38,72,1,1,0.28099199999999996
3275,-1,960,-1,39,72,1,1,0.330624
3276,-1,960,-1,39,72,1,1,0.28496499999999997
3277,-1,960,-1,39,72,1,1,0.359656
3278,-1,961,-1,38,71,1,1,0.319625
3280,-1,961,-1,38,72,1,1,0.335845
3281,-1,960,-1,40,72,1,1,0.308185
3282,-1,960,-1,39,71,1,1,0.381187
3283,-1,960,-1,39,71,1,1,0.33458899999999997
3284,-1,961,-1,38,72,1,1,0.29694699999999996
3285,-1,961,-1,38,71,1,1,0.324671
3286,-1,960,-1,39,72,1,1,0.287447
3287,-1,961,-1,38,72,1,1,0.289382
3291,-1,961,-1,37,71,1,1,0.261835
3293,-1,961,-1,38,71,1,1,0.290142
3294,-1,961,-1,37,71,1,1,0.26639999999999997
3295,-1,960,-1,39,72,1,1,0.255369
3304,-1,961,-1,38,71,1,1,0.251757
3307,-1,960,-1,39,72,1,1,0.288364
3308,-1,961,-1,38,71,1,1,0.288578
3309,-1,961,-1,38,71,1,1,0.303355
3310,-1,962,-1,36,71,1,1,0.36225199999999996
3312,-1,962,-1,36,71,1,1,0.358382
3313,-1,962,-1,37,71,1,1,0.319522
3314,-1,961,-1,37,71,1,1,0.28895699999999996
3315,-1,961,-1,38,71,1,1,0.251681
3318,-1,962,-1,37,71,1,1,0.362408
3319,-1,961,-1,37,71,1,1,0.328731
3320,-1,962,-1,36,71,1,1,0.44950599999999996
3326,-1,961,-1,37,71,1,1,0.251564
3338,-1,961,-1,37,71,1,1,0.273893
3339,-1,961,-1,37,71,1,1,0.26503699999999997
3342,-1,961,-1,38,71,1,1,0.259302
3343,-1,960,-1,39,71,1,1,0.258331
3345,-1,960,-1,39,71,1,1,0.261248
3353,-1,960,-1,40,71,1,1,0.278464
3354,-1,961,-1,39,72,1,1,0.257672
3355,-1,961,-1,39,72,1,1,0.259351
3356,-1,961,-1,39,72,1,1,0.255272
3360,-1,960,-1,41,72,1,1,0.26254
3361,-1,960,-1,41,72,1,1,0.250868
3362,-1,960,-1,41,72,1,1,0.264238
3377,-1,959,-1,40,72,1,1,0.258412
3378,-1,959,-1,40,72,1,1,0.252694
3379,-1,959,-1,40,72,1,1,0.303527
3380,-1,959,-1,40,72,1,1,0.418979
3381,-1,959,-1,40,72,1,1,0.290761
3382,-1,959,-1,41,73,1,1,0.299457
3383,-1,959,-1,40,72,1,1,0.353611
3384,-1,959,-1,40,72,1,1,0.320602
3385,-1,959,-1,40,72,1,1,0.377005
3386,-1,960,-1,39,72,1,1,0.387098
3387,-1,960,-1,39,72,1,1,0.388036
3388,-1,960,-1,39,72,1,1,0.425077
3389,-1,960,-1,39,72,1,1,0.40569299999999997
3390,-1,960,-1,40,72,1,1,0.477593
3391,-1,960,-1,40,72,1,1,0.471473
3392,-1,960,-1,40,72,1,1,0.41919399999999996
3393,-1,960,-1,40,72,1,1,0.39461399999999996
3394,-1,960,-1,40,72,1,1,0.460198
3395,-1,959,-1,39,72,1,1,0.349308
3396,-1,960,-1,38,72,1,1,0.389524
3397,-1,960,-1,38,72,1,1,0.37590799999999996
3398,-1,959,-1,39,72,1,1,0.410379
3399,-1,960,-1,38,72,1,1,0.42990799999999996
3400,-1,960,-1,38,72,1,1,0.415135
3401,-1,960,-1,41,71,1,1,0.254488
3402,-1,961,-1,40,70,1,1,0.352192
3403,-1,960,-1,42,71,1,1,0.33377599999999996
3404,-1,960,-1,41,71,1,1,0.408535
3405,-1,959,-2,51,71,1,1,0.49480999999999997
3406,-1,959,-2,50,71,1,1,0.5570649999999999
3407,-1,959,-2,49,71,1,1,0.43743499999999996
3408,-1,960,-1,49,70,1,1,0.449571
3409,-1,960,-2,50,71,1,1,0.5031209999999999
3410,-1,960,-1,49,70,1,1,0.7395609999999999
3411,-1,961,-1,45,71,1,1,0.5925389999999999
3412,-1,961,-2,43,71,1,1,0.409
3413,-1,961,-1,44,71,1,1,0.502966
3414,-1,960,-1,43,71,1,1,0.331335
3415,-1,961,-1,43,71,1,1,0.471643
3416,-1,961,-1,42,71,1,1,0.565975
3417,-1,961,-1,43,71,1,1,0.564197
3418,-1,961,-1,43,71,1,1,0.529775
3419,-1,959,-1,45,71,1,1,0.526521
3420,-1,958,-2,45,71,1,1,0.809562
3421,-1,958,-1,45,71,1,1,0.841131
3422,-1,957,-2,45,72,1,1,0.641505
3423,-1,955,-3,46,73,1,1,0.426707
3424,-1,952,-2,52,72,1,1,0.418313
3425,-1,950,-2,54,72,1,1,0.38963899999999996
3426,-1,950,-2,53,72,1,1,0.378027
3427,-1,948,-2,55,72,1,1,0.42041599999999996
3428,-1,949,-2,55,72,1,1,0.489375
3429,-1,950,-1,51,71,1,1,0.641196
3430,-1,951,-1,51,71,1,1,0.6274339999999999
3431,-1,951,-1,50,71,1,1,0.723409
3432,-1,951,-1,52,71,1,1,0.679972
3433,-1,950,-1,55,71,1,1,0.68038
3434,-1,952,-1,50,71,1,1,0.561059
3435,-1,952,-2,49,72,1,1,0.33311999999999997
3436,-1,951,-2,54,72,1,1,0.26309
3437,-1,949,-1,52,71,1,1,0.765501
3438,-1,948,-2,51,72,1,1,0.698958
3439,-1,949,-2,52,71,1,1,0.689894
3440,-1,948,-1,54,71,1,1,0.8908119999999999
3441,-1,946,-1,59,71,1,1,0.896137
3442,-1,948,-1,54,71,1,1,0.9355249999999999
3443,-1,946,-1,58,71,1,1,0.908427
3444,-1,946,-1,57,71,1,1,0.9262549999999999
3445,-1,946,-1,57,71,1,1,0.923941
3446,-1,945,-1,59,71,1,1,0.933595
3447,-1,943,-1,59,71,1,1,0.930179
3448,-1,945,-1,57,71,1,1,0.930322
3449,-1,946,-1,55,71,1,1,0.933365
3450,-1,947,-1,54,71,1,1,0.925711
3451,-1,947,-1,54,70,1,1,0.928072
3452,-1,948,-1,52,70,1,1,0.927986
3453,-1,948,-1,53,71,1,1,0.916643
3454,-1,948,-1,53,71,1,1,0.834449
3454,-1,933,-1,30,34,1,1,0.268276
3455,-1,954,-2,47,71,1,1,0.7394069999999999
3456,-1,954,-2,47,71,1,1,0.8175089999999999
3456,-1,925,-1,42,33,1,1,0.251533
3457,-1,954,-2,47,71,1,1,0.811709
3457,-1,925,-1,42,33,1,1,0.257112
3458,-1,957,-2,44,71,1,1,0.8518779999999999
3458,-1,922,-1,41,34,1,1,0.287856
3459,-1,955,-1,47,71,1,1,0.7711359999999999
3459,-1,921,-1,44,36,1,1,0.31832699999999997
3460,-1,955,-2,47,71,1,1,0.816649
3460,-1,917,-1,48,37,1,1,0.533565
3461,-1,951,-2,52,71,1,1,0.786096
3461,-1,915,-1,52,37,1,1,0.408871
3462,-1,954,-2,48,71,1,1,0.765311
3462,-1,913,-1,54,37,1,1,0.48302199999999995
3463,-1,953,-2,49,71,1,1,0.80974
3463,-1,913,-1,55,38,1,1,0.435164
3464,-1,955,-2,46,71,1,1,0.799962
3464,-1,911,-1,55,38,1,1,0.543751
3465,-1,956,-2,46,71,1,1,0.755035
3465,-1,911,-1,55,39,1,1,0.57146
3466,-1,955,-1,48,70,1,1,0.8217089999999999
3466,-1,909,-1,55,39,1,1,0.566843
3467,-1,902,-2,96,63,1,1,0.768018
3467,-1,941,-2,67,72,1,1,0.482659
3468,-1,900,-2,95,62,1,1,0.6944359999999999
3468,-1,934,-1,79,71,1,1,0.6712119999999999
3469,-1,899,-2,95,61,1,1,0.7040299999999999
3469,-1,938,-2,74,72,1,1,0.672644
3470,-1,898,-1,103,64,1,1,0.706629
3470,-1,933,-1,80,72,1,1,0.613984
3471,-1,899,-1,99,63,1,1,0.7328469999999999
3471,-1,943,-1,69,71,1,1,0.666184
3472,-1,898,-1,101,63,1,1,0.776345
3472,-1,938,-1,74,70,1,1,0.605397
3473,-1,898,-2,92,62,1,1,0.703139
3473,-1,941,-1,71,70,1,1,0.662149
3474,-1,951,-1,57,70,1,1,0.752929
3474,-1,896,-1,85,60,1,1,0.6818759999999999
3474,-1,897,-1,44,56,1,1,0.336567
3475,-1,953,-1,53,71,1,1,0.7865559999999999
3475,-1,896,-2,82,60,1,1,0.599374
3475,-1,897,0,43,55,1,1,0.454848
3476,-1,952,-1,54,71,1,1,0.811035
3476,-1,895,0,46,56,1,1,0.532662
3476,-1,895,-2,83,60,1,1,0.474396
3477,-1,954,-1,50,71,1,1,0.781866
3477,-1,893,-1,47,57,1,1,0.6346029999999999
3477,-1,892,-2,85,61,1,1,0.38390399999999997
3478,-1,890,-1,49,57,1,1,0.874749
3478,-1,956,-1,46,71,1,1,0.76989
3479,-1,890,-1,50,57,1,1,0.866342
3479,-1,956,-1,47,71,1,1,0.795496
3480,-1,884,0,62,57,1,1,0.7742249999999999
3480,-1,955,-1,50,70,1,1,0.681272
3480,-1,879,-1,112,66,1,1,0.334385
3481,-1,883,0,64,57,1,1,0.772071
3481,-1,955,-1,51,70,1,1,0.677287
3481,-1,879,-1,113,66,1,1,0.37626
3482,-1,883,0,62,57,1,1,0.753695
3482,-1,956,-1,50,70,1,1,0.716225
3482,-1,879,-1,112,66,1,1,0.33766399999999996
3483,-1,879,0,64,59,1,1,0.777608
3483,-1,956,-1,47,70,1,1,0.726166
3484,-1,876,0,74,60,1,1,0.712395
3484,-1,954,-1,53,70,1,1,0.631046
3484,-1,878,-2,119,65,1,1,0.358394
3485,-1,870,0,78,60,1,1,0.860524
3485,-1,955,-1,52,70,1,1,0.659245
3485,-1,863,-2,136,70,1,1,0.250305
3486,-1,867,0,84,61,1,1,0.836353
3486,-1,955,-1,52,70,1,1,0.604302
3487,-1,867,-1,83,62,1,1,0.844565
3487,-1,955,-1,52,71,1,1,0.6651199999999999
3488,-1,867,-1,81,62,1,1,0.87934
3488,-1,954,-1,53,71,1,1,0.649729
3489,-1,866,-1,83,63,1,1,0.839619
3489,-1,955,-1,51,70,1,1,0.640851
3490,-1,866,-1,75,63,1,1,0.895871
3490,-1,956,-1,48,70,1,1,0.720571
3491,-1,864,0,74,63,1,1,0.9159529999999999
3491,-1,955,-1,48,70,1,1,0.718687
3492,-1,864,0,71,63,1,1,0.907519
3492,-1,957,0,46,69,1,1,0.777366
3493,-1,864,0,70,63,1,1,0.910173
3493,-1,956,0,48,69,1,1,0.730471
3494,-1,863,-1,72,65,1,1,0.9145409999999999
3494,-1,957,0,46,69,1,1,0.740084
3495,-1,863,-2,74,66,1,1,0.905547
3495,-1,958,-1,44,69,1,1,0.6058439999999999
3496,-1,863,-1,65,66,1,1,0.841699
3496,-1,959,-1,43,70,1,1,0.6386919999999999
3497,-1,864,-2,64,68,1,1,0.8229409999999999
3497,-1,959,-1,43,70,1,1,0.510771
3498,-1,865,-2,52,71,1,1,0.6735979999999999
3498,-1,960,-1,39,70,1,1,0.556715
3499,-1,865,-2,51,70,1,1,0.6414909999999999
3499,-1,960,-1,38,70,1,1,0.597042
3500,-1,866,-2,52,74,1,1,0.57273
3500,-1,959,-1,39,70,1,1,0.513177
3501,-1,959,-1,39,70,1,1,0.577062
3501,-1,860,-1,46,77,1,1,0.38859899999999997
3502,-1,858,-1,48,76,1,1,0.707754
3502,-1,960,-1,38,70,1,1,0.649023
3503,-1,855,-1,54,77,1,1,0.764802
3503,-1,960,-1,38,70,1,1,0.513069
3504,-1,852,-1,60,78,1,1,0.616626
3504,-1,960,-1,40,70,1,1,0.495809
3505,-1,853,-1,57,77,1,1,0.612603
3505,-1,960,-1,39,70,1,1,0.44057399999999997
3506,-1,849,-1,66,79,1,1,0.578912
3506,-1,959,-1,39,70,1,1,0.39343
3507,-1,849,0,61,79,1,1,0.694386
3507,-1,961,-1,37,70,1,1,0.38095599999999996
3508,-1,850,-1,54,80,1,1,0.544248
3508,-1,960,-1,36,70,1,1,0.462893
3509,-1,844,-1,67,80,1,1,0.741336
3509,-1,960,-1,39,70,1,1,0.394956
3510,-1,844,0,65,79,1,1,0.781044
3510,-1,960,-1,40,70,1,1,0.403779
3511,-1,843,0,66,79,1,1,0.7910349999999999
3511,-1,960,-1,39,70,1,1,0.49369599999999997
3512,-1,842,0,63,79,1,1,0.805952
3512,-1,960,-1,40,70,1,1,0.532477
3513,-1,840,0,67,79,1,1,0.816919
3513,-1,959,-1,42,70,1,1,0.58961
3514,-1,836,0,80,79,1,1,0.843169
3514,-1,958,-1,48,70,1,1,0.534624
3515,-1,834,0,81,79,1,1,0.8449089999999999
3515,-1,957,-1,50,70,1,1,0.512289
3516,-1,832,-1,86,80,1,1,0.854615
3516,-1,958,-1,49,70,1,1,0.45318899999999995
3517,-1,831,-1,85,80,1,1,0.824341
3517,-1,958,-1,50,70,1,1,0.405924
3518,-1,834,0,75,80,1,1,0.903866
3518,-1,958,-1,50,70,1,1,0.531237
3519,-1,833,-1,73,82,1,1,0.7669269999999999
3519,-1,959,0,47,70,1,1,0.367234
3520,-1,831,-1,74,84,1,1,0.7791
3520,-1,959,0,46,70,1,1,0.393572
3521,-1,829,-1,75,84,1,1,0.817604
3521,-1,959,-1,48,71,1,1,0.38244999999999996
3522,-1,830,-2,67,85,1,1,0.842494
3522,-1,959,-1,47,70,1,1,0.549675
3523,-1,828,-2,68,85,1,1,0.8128519999999999
3523,-1,959,-1,47,70,1,1,0.572456
3524,-1,828,-2,66,85,1,1,0.832241
3524,-1,959,-1,47,70,1,1,0.5055689999999999
3525,-1,824,-1,71,90,1,1,0.889845
3525,-1,958,0,50,70,1,1,0.575005
3526,-1,822,-1,70,90,1,1,0.8776299999999999
3526,-1,959,0,49,70,1,1,0.566067
3527,-1,822,-1,68,90,1,1,0.894339
3527,-1,958,0,51,70,1,1,0.609167
3528,-1,817,-1,70,91,1,1,0.8781899999999999
3528,-1,959,0,49,70,1,1,0.571267
3529,-1,817,-2,70,91,1,1,0.8728349999999999
3529,-1,959,0,49,70,1,1,0.57022
3530,-1,797,0,68,102,1,1,0.959626
3530,-1,960,0,46,70,1,1,0.6874319999999999
3531,-1,793,0,71,103,1,1,0.960139
3531,-1,960,-1,44,70,1,1,0.693311
3531,-1,1758,1022,144,58,1,1,0.27574699999999996
3532,-1,786,-1,78,104,1,1,0.943363
3532,-1,960,-1,46,71,1,1,0.699927
3532,-1,1746,1027,149,53,1,1,0.491469
3533,-1,786,-1,76,105,1,1,0.9603379999999999
3533,-1,960,-1,44,71,1,1,0.740995
3533,-1,1741,1026,147,54,1,1,0.555402
3534,-1,782,-1,78,105,1,1,0.942758
3534,-1,959,-1,47,71,1,1,0.69479
3534,-1,1736,1023,156,57,1,1,0.491166
3535,-1,785,-1,74,105,1,1,0.946842
3535,-1,959,-1,47,71,1,1,0.69197
3535,-1,1735,1024,157,56,1,1,0.49203399999999997
3536,-1,785,-1,72,105,1,1,0.95168
3536,-1,959,-1,47,71,1,1,0.737012
3536,-1,1738,1023,156,57,1,1,0.492583
3537,-1,788,-1,68,106,1,1,0.9506749999999999
3537,-1,959,-1,46,71,1,1,0.699677
3537,-1,1742,1024,143,56,1,1,0.67011
3538,-1,784,0,71,104,1,1,0.888424
3538,-1,958,-1,49,72,1,1,0.7174999999999999
3538,-1,1736,1022,146,58,1,1,0.691812
3539,-1,781,-1,75,105,1,1,0.927944
3539,-1,1730,1018,143,62,1,1,0.728725
3539,-1,958,-1,49,71,1,1,0.708446
3540,-1,781,0,75,105,1,1,0.9239149999999999
3540,-1,1730,1019,139,62,1,1,0.7419359999999999
3540,-1,958,-1,49,71,1,1,0.711855
3541,-1,782,0,74,104,1,1,0.925072
3541,-1,1731,1019,140,62,1,1,0.7417309999999999
3541,-1,958,-1,49,71,1,1,0.716559
3542,-1,782,-1,71,106,1,1,0.897708
3542,-1,1730,1017,139,64,1,1,0.779365
3542,-1,959,-1,47,71,1,1,0.750151
3543,-1,783,-1,70,107,1,1,0.907547
3543,-1,959,0,44,71,1,1,0.758058
3543,-1,1731,1013,146,67,1,1,0.7022889999999999
3544,-1,783,-2,67,108,1,1,0.906399
3544,-1,960,0,43,71,1,1,0.7934169999999999
3544,-1,1730,1012,139,69,1,1,0.642965
3545,-1,769,-2,76,110,1,1,0.95443
3545,-1,960,0,43,71,1,1,0.746937
3545,-1,1727,1009,142,72,1,1,0.709437
3546,-1,770,-2,72,111,1,1,0.96654
3546,-1,1728,1007,127,74,1,1,0.797002
3546,-1,960,-1,42,71,1,1,0.726868
3547,-1,770,-2,74,111,1,1,0.9577
